date,OT,OPC_V_voronka_K02,OPC_V_shnek_K02,OPC_KN_T_ist_Z1_K02,OPC_KN_T_ist_Z2_K02,OPC_KN_T_ist_Z3_K02
2020-10-24 17:30:54,7.19,14.391333333333334,125.74,62.7,135.86666666666667,145.5
2020-10-24 17:31:04,7.499,14.360666666666667,125.15,62.7,135.83333333333334,145.5
2020-10-24 17:31:14,7.737,14.33,124.56,62.7,135.8,145.5
2020-10-24 17:31:24,7.892,14.494,126.82000000000001,62.7,135.76666666666668,145.53333333333333
2020-10-24 17:31:34,7.899,14.658,129.08,62.7,135.73333333333332,145.56666666666666
2020-10-24 17:31:44,8.216,14.822,131.34,62.7,135.7,145.6
2020-10-24 17:31:54,8.438,14.888666666666666,130.58,62.7,135.7,145.6
2020-10-24 17:32:04,8.683,14.955333333333334,129.82,62.7,135.7,145.6
2020-10-24 17:32:14,8.727,15.022,129.06,62.7,135.7,145.6
2020-10-24 17:32:24,8.921,14.982666666666667,129.16,62.7,135.73333333333332,145.6
2020-10-24 17:32:35,8.873,14.943333333333333,129.26000000000002,62.7,135.76666666666668,145.6
2020-10-24 17:32:44,9.182,14.904,129.36,62.7,135.8,145.6
2020-10-24 17:32:55,9.209,14.846,129.44,62.66666666666667,135.76666666666668,145.66666666666666
2020-10-24 17:33:05,9.203,14.788,129.52,62.63333333333333,135.73333333333332,145.73333333333335
2020-10-24 17:33:15,9.345,14.73,129.6,62.6,135.7,145.8
2020-10-24 17:33:25,9.586,14.749,129.7,62.6,135.7,145.8
2020-10-24 17:33:35,9.789,14.768,129.8,62.6,135.7,145.8
2020-10-24 17:33:45,10.018,14.787,129.9,62.6,135.7,145.8
2020-10-24 17:33:55,10.104,14.789,129.91,62.6,135.73333333333332,145.76666666666668
2020-10-24 17:34:05,10.562,14.791,129.92000000000002,62.6,135.76666666666668,145.73333333333332
2020-10-24 17:34:15,10.807,14.793,129.93,62.6,135.8,145.7
2020-10-24 17:34:25,10.811,14.759333333333332,129.8,62.6,135.76666666666668,145.7
2020-10-24 17:34:35,11.67,14.725666666666667,129.67,62.6,135.73333333333332,145.7
2020-10-24 17:34:45,11.953,14.692,129.54,62.6,135.7,145.7
2020-10-24 17:34:55,12.072,14.721666666666668,129.51999999999998,62.6,135.66666666666666,145.73333333333332
2020-10-24 17:35:05,12.216,14.751333333333333,129.5,62.6,135.63333333333333,145.76666666666668
2020-10-24 17:35:15,12.484,14.781,129.48,62.6,135.6,145.8
2020-10-24 17:35:25,12.865,14.759666666666668,129.10999999999999,62.6,135.56666666666666,145.73333333333335
2020-10-24 17:35:35,13.388,14.738333333333333,128.74,62.6,135.53333333333333,145.66666666666666
2020-10-24 17:35:45,13.544,14.717,128.37,62.6,135.5,145.6
2020-10-24 17:35:55,14.015,14.729666666666667,129.27,62.6,135.46666666666667,145.56666666666666
2020-10-24 17:36:05,14.219,14.742333333333335,130.17,62.6,135.43333333333334,145.53333333333333
2020-10-24 17:36:15,14.331,14.755,131.07,62.6,135.4,145.5
2020-10-24 17:36:25,14.548,14.753,131.0,62.6,135.4,145.46666666666667
2020-10-24 17:36:36,14.928,14.751000000000001,130.93,62.6,135.4,145.43333333333334
2020-10-24 17:36:46,15.281,14.749,130.86,62.6,135.4,145.4
2020-10-24 17:36:56,15.423,14.767000000000001,130.33,62.6,135.36666666666667,145.4
2020-10-24 17:37:06,15.791,14.785,129.8,62.6,135.33333333333334,145.4
2020-10-24 17:37:16,15.989,14.803,129.27,62.6,135.3,145.4
2020-10-24 17:37:26,16.064,14.766,129.18,62.6,135.3,145.43333333333334
2020-10-24 17:37:36,16.217,14.729000000000001,129.09,62.6,135.3,145.46666666666667
2020-10-24 17:37:46,16.483,14.692,129.0,62.6,135.3,145.5
2020-10-24 17:37:56,16.939,14.977666666666666,131.73,62.6,135.3,145.46666666666667
2020-10-24 17:38:06,17.844,15.263333333333334,134.46,62.6,135.3,145.43333333333334
2020-10-24 17:38:16,18.366,15.549,137.19,62.6,135.3,145.4
2020-10-24 17:38:26,18.502,15.780666666666667,139.15,62.6,135.26666666666668,145.33333333333334
2020-10-24 17:38:37,18.717,16.012333333333334,141.10999999999999,62.6,135.23333333333332,145.26666666666665
2020-10-24 17:38:46,18.847,16.244,143.07,62.6,135.2,145.2
2020-10-24 17:38:56,19.079,16.201666666666668,142.84,62.6,135.13333333333333,145.23333333333332
2020-10-24 17:39:06,19.282,16.159333333333333,142.60999999999999,62.6,135.06666666666666,145.26666666666668
2020-10-24 17:39:16,19.665,16.117,142.38,62.6,135.0,145.3
2020-10-24 17:39:26,19.758,16.153000000000002,142.4,62.6,135.0,145.26666666666668
2020-10-24 17:39:36,19.691,16.189,142.42,62.6,135.0,145.23333333333332
2020-10-24 17:39:46,19.624,16.225,142.44,62.6,135.0,145.2
2020-10-24 17:39:56,19.508,16.208000000000002,142.63,62.56666666666667,134.96666666666667,145.16666666666666
2020-10-24 17:40:06,19.462,16.191,142.82,62.53333333333333,134.93333333333334,145.13333333333333
2020-10-24 17:40:17,19.286,16.174,143.01,62.5,134.9,145.1
2020-10-24 17:40:27,19.204,16.171666666666667,143.14,62.5,134.9,145.13333333333333
2020-10-24 17:40:37,19.035,16.169333333333334,143.27,62.5,134.9,145.16666666666666
2020-10-24 17:40:47,19.038,16.167,143.4,62.5,134.9,145.2
2020-10-24 17:40:57,18.889,16.182000000000002,142.75,62.5,134.9,145.2
2020-10-24 17:41:07,18.813,16.197,142.1,62.5,134.9,145.2
2020-10-24 17:41:17,18.775,16.212,141.45,62.5,134.9,145.2
2020-10-24 17:41:27,18.723,15.791,137.56,62.5,134.9,145.2
2020-10-24 17:41:37,18.645,15.37,133.67,62.5,134.9,145.2
2020-10-24 17:41:47,18.491,14.949,129.78,62.5,134.9,145.2
2020-10-24 17:41:57,18.456,14.923666666666666,129.61,62.5,134.86666666666667,145.23333333333332
2020-10-24 17:42:07,18.368,14.898333333333333,129.44,62.5,134.83333333333334,145.26666666666668
2020-10-24 17:42:17,18.282,14.873,129.27,62.5,134.8,145.3
2020-10-24 17:42:27,18.209,14.887666666666666,129.27,62.5,134.83333333333334,145.33333333333334
2020-10-24 17:42:37,18.205,14.902333333333333,129.27,62.5,134.86666666666667,145.36666666666667
2020-10-24 17:42:47,18.155,14.917,129.27,62.5,134.9,145.4
2020-10-24 17:42:57,18.053,14.912666666666667,129.44,62.5,134.93333333333334,145.36666666666667
2020-10-24 17:43:07,17.985,14.908333333333333,129.61,62.5,134.96666666666667,145.33333333333334
2020-10-24 17:43:18,17.925,14.904,129.78,62.5,135.0,145.3
2020-10-24 17:43:27,17.885,14.953666666666667,129.39000000000001,62.5,135.0,145.33333333333334
2020-10-24 17:43:37,17.782,15.003333333333334,129.0,62.5,135.0,145.36666666666667
2020-10-24 17:43:47,17.725,15.053,128.61,62.5,135.0,145.4
2020-10-24 17:43:58,17.605,14.982333333333333,128.83,62.46666666666667,135.0,145.33333333333334
2020-10-24 17:44:08,17.551,14.911666666666667,129.05,62.43333333333333,135.0,145.26666666666665
2020-10-24 17:44:18,17.489,14.841,129.27,62.4,135.0,145.2
2020-10-24 17:44:28,17.418,14.853666666666665,129.70000000000002,62.4,135.06666666666666,145.26666666666665
2020-10-24 17:44:38,17.359,14.866333333333333,130.13,62.4,135.13333333333333,145.33333333333334
2020-10-24 17:44:48,17.326,14.879,130.56,62.4,135.2,145.4
2020-10-24 17:44:58,17.304,14.881,130.01,62.4,135.2,145.4
2020-10-24 17:45:08,17.219,14.883,129.46,62.4,135.2,145.4
2020-10-24 17:45:18,17.233,14.885,128.91,62.4,135.2,145.4
2020-10-24 17:45:28,17.167,14.854333333333333,128.87,62.4,135.2,145.43333333333334
2020-10-24 17:45:38,17.067,14.823666666666666,128.82999999999998,62.4,135.2,145.46666666666667
2020-10-24 17:45:48,17.03,14.793,128.79,62.4,135.2,145.5
2020-10-24 17:45:58,17.045,14.834333333333333,128.85999999999999,62.4,135.23333333333332,145.46666666666667
2020-10-24 17:46:08,16.999,14.875666666666666,128.93,62.4,135.26666666666668,145.43333333333334
2020-10-24 17:46:18,17.022,14.917,129.0,62.4,135.3,145.4
2020-10-24 17:46:28,16.97,14.912666666666667,129.5,62.4,135.26666666666668,145.33333333333334
2020-10-24 17:46:38,16.951,14.908333333333333,130.0,62.4,135.23333333333332,145.26666666666665
2020-10-24 17:46:48,16.907,14.904,130.5,62.4,135.2,145.2
2020-10-24 17:46:58,16.873,14.902,130.27,62.36666666666667,135.2,145.26666666666665
2020-10-24 17:47:09,16.798,14.9,130.04,62.33333333333333,135.2,145.33333333333334
2020-10-24 17:47:18,16.821,14.898,129.81,62.3,135.2,145.4
2020-10-24 17:47:28,16.804,14.891666666666666,129.81,62.3,135.2,145.33333333333334
2020-10-24 17:47:38,16.699,14.885333333333334,129.81,62.3,135.2,145.26666666666665
2020-10-24 17:47:49,16.707,14.879,129.81,62.3,135.2,145.2
2020-10-24 17:47:59,16.675,14.9,129.32,62.3,135.16666666666666,145.2
2020-10-24 17:48:09,16.706,14.921,128.83,62.3,135.13333333333333,145.2
2020-10-24 17:48:19,16.62,14.942,128.34,62.3,135.1,145.2
2020-10-24 17:48:29,16.581,14.931666666666667,128.71,62.3,135.1,145.13333333333333
2020-10-24 17:48:39,16.504,14.921333333333333,129.07999999999998,62.3,135.1,145.06666666666666
2020-10-24 17:48:49,16.452,14.911,129.45,62.3,135.1,145.0
2020-10-24 17:48:59,16.468,14.906666666666666,129.98999999999998,62.3,135.03333333333333,145.0
2020-10-24 17:49:09,16.424,14.902333333333333,130.53,62.3,134.96666666666667,145.0
2020-10-24 17:49:19,16.343,14.898,131.07,62.3,134.9,145.0
2020-10-24 17:49:29,16.322,14.921333333333333,130.65,62.3,134.9,145.03333333333333
2020-10-24 17:49:39,16.369,14.944666666666667,130.23,62.3,134.9,145.06666666666666
2020-10-24 17:49:49,16.393,14.968,129.81,62.3,134.9,145.1
2020-10-24 17:49:59,16.373,14.878,129.69,62.3,134.9,145.13333333333333
2020-10-24 17:50:09,16.301,14.788,129.57,62.3,134.9,145.16666666666666
2020-10-24 17:50:19,16.274,14.698,129.45,62.3,134.9,145.2
2020-10-24 17:50:29,16.226,14.710666666666667,129.07,62.3,134.93333333333334,145.2
2020-10-24 17:50:40,16.171,14.723333333333334,128.69,62.3,134.96666666666667,145.2
2020-10-24 17:50:49,16.153,14.736,128.31,62.3,135.0,145.2
2020-10-24 17:50:59,16.149,14.729666666666667,128.84,62.266666666666666,135.0,145.2
2020-10-24 17:51:09,16.123,14.723333333333334,129.37,62.233333333333334,135.0,145.2
2020-10-24 17:51:20,16.098,14.717,129.9,62.2,135.0,145.2
2020-10-24 17:51:30,16.066,14.399666666666667,127.61,62.233333333333334,134.96666666666667,145.2
2020-10-24 17:51:40,16.014,14.082333333333334,125.32000000000001,62.266666666666666,134.93333333333334,145.2
2020-10-24 17:51:50,15.962,13.765,123.03,62.3,134.9,145.2
2020-10-24 17:52:00,15.926,13.838000000000001,122.64,62.266666666666666,134.93333333333334,145.16666666666666
2020-10-24 17:52:10,15.875,13.911,122.25,62.233333333333334,134.96666666666667,145.13333333333333
2020-10-24 17:52:20,15.873,13.984,121.86,62.2,135.0,145.1
2020-10-24 17:52:30,15.823,13.984,121.8,62.2,135.03333333333333,145.03333333333333
2020-10-24 17:52:40,15.794,13.984,121.74000000000001,62.2,135.06666666666666,144.96666666666667
2020-10-24 17:52:50,15.745,13.984,121.68,62.2,135.1,144.9
2020-10-24 17:53:00,15.691,13.977666666666666,122.60000000000001,62.2,135.1,144.9
2020-10-24 17:53:10,15.651,13.971333333333334,123.52,62.2,135.1,144.9
2020-10-24 17:53:20,15.629,13.965,124.44,62.2,135.1,144.9
2020-10-24 17:53:30,15.642,14.013666666666667,123.88,62.2,135.1,144.9
2020-10-24 17:53:40,15.66,14.062333333333333,123.32000000000001,62.2,135.1,144.9
2020-10-24 17:53:50,15.612,14.111,122.76,62.2,135.1,144.9
2020-10-24 17:53:52,7.806,14.13075,123.1575,62.225,135.075,144.9
2020-10-24 17:54:01,0.0,14.150500000000001,123.555,62.25,135.05,144.9
2020-10-24 17:54:10,4.167,14.17025,123.9525,62.275,135.025,144.9
2020-10-24 17:54:21,5.983,14.19,124.35,62.3,135.0,144.9
2020-10-24 17:54:30,7.407,14.185666666666666,123.95,62.3,135.06666666666666,144.9
2020-10-24 17:54:40,6.061,14.181333333333333,123.55,62.3,135.13333333333333,144.9
2020-10-24 17:54:50,7.407,14.177,123.15,62.3,135.2,144.9
2020-10-24 17:55:00,7.885,14.129666666666667,122.78,62.3,135.2,144.86666666666667
2020-10-24 17:55:11,8.025,14.082333333333333,122.41000000000001,62.3,135.2,144.83333333333334
2020-10-24 17:55:21,7.588,14.035,122.04,62.3,135.2,144.8
2020-10-24 17:55:31,8.148,14.086666666666666,122.41000000000001,62.3,135.2,144.83333333333334
2020-10-24 17:55:41,8.444,14.138333333333334,122.78,62.3,135.2,144.86666666666667
2020-10-24 17:55:51,8.642,14.19,123.15,62.3,135.2,144.9
2020-10-24 17:56:01,8.475,14.059,122.43,62.3,135.2,144.9
2020-10-24 17:56:11,9.171,13.928,121.71,62.3,135.2,144.9
2020-10-24 17:56:21,8.497,13.797,120.99,62.3,135.2,144.9
2020-10-24 17:56:31,8.524,13.809666666666667,120.75,62.3,135.2,144.9
2020-10-24 17:56:42,9.091,13.822333333333335,120.50999999999999,62.3,135.2,144.9
2020-10-24 17:56:51,8.537,13.835,120.27,62.3,135.2,144.9
2020-10-24 17:57:01,8.398,13.884666666666668,119.96,62.3,135.2,144.9
2020-10-24 17:57:11,8.395,13.934333333333333,119.65,62.3,135.2,144.9
2020-10-24 17:57:21,8.421,13.984,119.34,62.3,135.2,144.9
2020-10-24 17:57:31,8.0,13.959666666666667,119.22,62.3,135.2,144.93333333333334
2020-10-24 17:57:41,7.906,13.935333333333332,119.10000000000001,62.3,135.2,144.96666666666667
2020-10-24 17:57:51,7.613,13.911,118.98,62.3,135.2,145.0
2020-10-24 17:58:01,7.473,13.939666666666666,119.19,62.33333333333333,135.2,144.96666666666667
2020-10-24 17:58:11,7.439,13.968333333333334,119.4,62.36666666666667,135.2,144.93333333333334
2020-10-24 17:58:21,7.377,13.997,119.61,62.4,135.2,144.9
2020-10-24 17:58:31,7.584,13.972666666666667,119.07,62.4,135.16666666666666,144.9
2020-10-24 17:58:41,7.464,13.948333333333332,118.53,62.4,135.13333333333333,144.9
2020-10-24 17:58:52,7.407,13.924,117.99,62.4,135.1,144.9
2020-10-24 17:59:02,7.619,13.911,118.61999999999999,62.4,135.1,144.86666666666667
2020-10-24 17:59:12,7.663,13.898,119.25,62.4,135.1,144.83333333333334
2020-10-24 17:59:22,7.905,13.885,119.88,62.4,135.1,144.8
2020-10-24 17:59:32,7.937,13.937,119.77,62.4,135.13333333333333,144.83333333333334
2020-10-24 17:59:42,8.087,13.989,119.66,62.4,135.16666666666666,144.86666666666667
2020-10-24 17:59:52,7.907,14.041,119.55,62.4,135.2,144.9
2020-10-24 18:00:02,7.672,13.974333333333334,119.38,62.4,135.2,144.93333333333334
2020-10-24 18:00:12,7.687,13.907666666666666,119.21000000000001,62.4,135.2,144.96666666666667
2020-10-24 18:00:22,7.659,13.841,119.04,62.4,135.2,145.0
2020-10-24 18:00:32,7.612,13.845749999999999,118.8225,62.425,135.2,145.025
2020-10-24 18:00:40,7.5995,13.8505,118.605,62.45,135.2,145.05
2020-10-24 18:00:42,7.587,13.85525,118.3875,62.475,135.2,145.075
2020-10-24 18:00:52,7.427,13.86,118.17,62.5,135.2,145.1
2020-10-24 18:01:02,7.388,13.903333333333332,118.62,62.5,135.16666666666666,145.06666666666666
2020-10-24 18:01:12,7.594,13.946666666666667,119.07,62.5,135.13333333333333,145.03333333333333
2020-10-24 18:01:22,7.571,13.99,119.52,62.5,135.1,145.0
2020-10-24 18:01:32,7.532,14.026,119.17,62.5,135.13333333333333,145.06666666666666
2020-10-24 18:01:42,7.512,14.062000000000001,118.82,62.5,135.16666666666666,145.13333333333333
2020-10-24 18:01:52,7.732,14.098,118.47,62.5,135.2,145.2
2020-10-24 18:02:02,7.958,14.018666666666666,118.74,62.5,135.23333333333332,145.2
2020-10-24 18:02:12,8.063,13.939333333333334,119.01,62.5,135.26666666666668,145.2
2020-10-24 18:02:22,7.985,13.86,119.28,62.5,135.3,145.2
2020-10-24 18:02:32,7.943,13.895,118.88,62.5,135.3,145.16666666666666
2020-10-24 18:02:43,7.87,13.93,118.48,62.5,135.3,145.13333333333333
2020-10-24 18:02:53,7.787,13.965,118.08,62.5,135.3,145.1
2020-10-24 18:03:03,7.764,13.960666666666667,118.78999999999999,62.53333333333333,135.3,145.13333333333333
2020-10-24 18:03:13,7.642,13.956333333333333,119.5,62.56666666666667,135.3,145.16666666666666
2020-10-24 18:03:23,7.623,13.952,120.21,62.6,135.3,145.2
2020-10-24 18:03:33,7.52,13.964666666666666,119.92999999999999,62.6,135.33333333333334,145.16666666666666
2020-10-24 18:03:43,7.532,13.977333333333334,119.65,62.6,135.36666666666667,145.13333333333333
2020-10-24 18:03:53,7.435,13.99,119.37,62.6,135.4,145.1
2020-10-24 18:04:03,7.367,13.992333333333333,119.33,62.6,135.4,145.13333333333333
2020-10-24 18:04:13,7.5,13.994666666666667,119.29,62.6,135.4,145.16666666666666
2020-10-24 18:04:23,7.524,13.997,119.25,62.6,135.4,145.2
2020-10-24 18:04:33,7.51,13.955666666666666,119.08,62.6,135.4,145.16666666666666
2020-10-24 18:04:43,7.42,13.914333333333333,118.91,62.6,135.4,145.13333333333333
2020-10-24 18:04:53,7.321,13.873,118.74,62.6,135.4,145.1
2020-10-24 18:05:03,7.456,13.876999999999999,119.11,62.6,135.43333333333334,145.13333333333333
2020-10-24 18:05:13,7.395,13.881,119.47999999999999,62.6,135.46666666666667,145.16666666666666
2020-10-24 18:05:23,7.277,13.885,119.85,62.6,135.5,145.2
2020-10-24 18:05:33,7.291,13.922333333333333,119.94,62.6,135.53333333333333,145.2
2020-10-24 18:05:43,7.2,13.959666666666667,120.03,62.6,135.56666666666666,145.2
2020-10-24 18:05:53,7.226,13.997,120.12,62.6,135.6,145.2
2020-10-24 18:06:04,7.306,13.984,120.0,62.6,135.56666666666666,145.23333333333332
2020-10-24 18:06:14,7.297,13.971,119.88000000000001,62.6,135.53333333333333,145.26666666666668
2020-10-24 18:06:24,7.255,13.958,119.76,62.6,135.5,145.3
2020-10-24 18:06:34,7.171,13.88,119.55,62.6,135.5,145.26666666666668
2020-10-24 18:06:44,7.131,13.802,119.34,62.6,135.5,145.23333333333332
2020-10-24 18:06:54,7.114,13.724,119.13,62.6,135.5,145.2
2020-10-24 18:07:04,7.2,13.782,118.75999999999999,62.6,135.53333333333333,145.23333333333332
2020-10-24 18:07:14,7.101,13.84,118.39,62.6,135.56666666666666,145.26666666666668
2020-10-24 18:07:24,7.024,13.898,118.02,62.6,135.6,145.3
2020-10-24 18:07:34,6.978,13.895999999999999,118.56,62.6,135.6,145.36666666666667
2020-10-24 18:07:44,6.915,13.894,119.1,62.6,135.6,145.43333333333334
2020-10-24 18:07:54,6.842,13.892,119.64,62.6,135.6,145.5
2020-10-24 18:08:04,6.898,13.896333333333333,119.84,62.6,135.6,145.5
2020-10-24 18:08:14,6.941,13.900666666666666,120.03999999999999,62.6,135.6,145.5
2020-10-24 18:08:24,6.881,13.905,120.24,62.6,135.6,145.5
2020-10-24 18:08:34,6.85,13.842333333333332,119.92,62.6,135.6,145.5
2020-10-24 18:08:45,6.793,13.779666666666667,119.6,62.6,135.6,145.5
2020-10-24 18:08:54,6.754,13.717,119.28,62.6,135.6,145.5
2020-10-24 18:09:04,6.769,13.612333333333334,118.56,62.63333333333333,135.63333333333333,145.5
2020-10-24 18:09:14,6.757,13.507666666666667,117.84,62.66666666666667,135.66666666666666,145.5
2020-10-24 18:09:24,6.704,13.403,117.12,62.7,135.7,145.5
2020-10-24 18:09:34,6.625,13.439,117.0,62.7,135.7,145.46666666666667
2020-10-24 18:09:44,6.615,13.475,116.88000000000001,62.7,135.7,145.43333333333334
2020-10-24 18:09:55,6.539,13.511,116.76,62.7,135.7,145.4
2020-10-24 18:10:05,6.54,13.451666666666666,116.9,62.7,135.7,145.46666666666667
2020-10-24 18:10:15,6.532,13.392333333333333,117.04,62.7,135.7,145.53333333333333
2020-10-24 18:10:25,6.558,13.333,117.18,62.7,135.7,145.6
2020-10-24 18:10:35,6.549,13.379666666666667,117.18,62.7,135.7,145.53333333333333
2020-10-24 18:10:45,6.526,13.426333333333334,117.18,62.7,135.7,145.46666666666667
2020-10-24 18:10:55,6.494,13.473,117.18,62.7,135.7,145.4
2020-10-24 18:11:05,6.424,13.471,117.45,62.7,135.7,145.4
2020-10-24 18:11:15,6.393,13.469000000000001,117.72,62.7,135.7,145.4
2020-10-24 18:11:25,6.349,13.467,117.99,62.7,135.7,145.4
2020-10-24 18:11:35,6.343,13.458333333333334,117.67,62.7,135.73333333333332,145.33333333333334
2020-10-24 18:11:45,6.346,13.449666666666667,117.35,62.7,135.76666666666668,145.26666666666665
2020-10-24 18:11:55,6.362,13.441,117.03,62.7,135.8,145.2
2020-10-24 18:12:05,6.343,13.428333333333335,116.89,62.7,135.8,145.2
2020-10-24 18:12:15,6.359,13.415666666666667,116.75,62.7,135.8,145.2
2020-10-24 18:12:25,6.362,13.403,116.61,62.7,135.8,145.2
2020-10-24 18:12:35,6.377,13.523666666666667,116.17999999999999,62.7,135.8,145.16666666666666
2020-10-24 18:12:45,6.359,13.644333333333334,115.75,62.7,135.8,145.13333333333333
2020-10-24 18:12:55,6.426,13.765,115.32,62.7,135.8,145.1
2020-10-24 18:13:05,6.45,13.696333333333333,116.17999999999999,62.7,135.8,145.13333333333333
2020-10-24 18:13:15,6.506,13.627666666666666,117.04,62.7,135.8,145.16666666666666
2020-10-24 18:13:25,6.478,13.559,117.9,62.7,135.8,145.2
2020-10-24 18:13:36,6.471,13.515333333333333,117.04,62.733333333333334,135.8,145.16666666666666
2020-10-24 18:13:46,6.473,13.471666666666668,116.17999999999999,62.766666666666666,135.8,145.13333333333333
2020-10-24 18:13:56,6.413,13.428,115.32,62.8,135.8,145.1
2020-10-24 18:14:06,6.407,13.501000000000001,116.16,62.8,135.8,145.03333333333333
2020-10-24 18:14:16,6.43,13.574,117.0,62.8,135.8,144.96666666666667
2020-10-24 18:14:26,6.383,13.647,117.84,62.8,135.8,144.9
2020-10-24 18:14:36,6.386,13.690666666666667,117.14,62.8,135.83333333333334,144.9
2020-10-24 18:14:46,6.38,13.734333333333334,116.44,62.8,135.86666666666667,144.9
2020-10-24 18:14:56,6.344,13.778,115.74,62.8,135.9,144.9
2020-10-24 18:15:06,6.385,13.840333333333334,116.41,62.8,135.86666666666667,144.9
2020-10-24 18:15:16,6.456,13.902666666666667,117.08,62.8,135.83333333333334,144.9
2020-10-24 18:15:26,6.458,13.965,117.75,62.8,135.8,144.9
2020-10-24 18:15:36,6.433,13.898333333333333,117.09,62.8,135.8,144.9
2020-10-24 18:15:46,6.446,13.831666666666667,116.42999999999999,62.8,135.8,144.9
2020-10-24 18:15:56,6.392,13.765,115.77,62.8,135.8,144.9
2020-10-24 18:16:06,6.449,13.717333333333334,116.50999999999999,62.8,135.83333333333334,144.86666666666667
2020-10-24 18:16:16,6.443,13.669666666666666,117.25,62.8,135.86666666666667,144.83333333333334
2020-10-24 18:16:26,6.445,13.622,117.99,62.8,135.9,144.8
2020-10-24 18:16:36,6.411,13.714,117.42,62.8,135.9,144.83333333333334
2020-10-24 18:16:46,6.405,13.806,116.85,62.8,135.9,144.86666666666667
2020-10-24 18:16:56,6.4,13.898,116.28,62.8,135.9,144.9
2020-10-24 18:17:07,6.349,13.910666666666666,116.41,62.8,135.9,144.9
2020-10-24 18:17:17,6.352,13.923333333333334,116.54,62.8,135.9,144.9
2020-10-24 18:17:27,6.389,13.936,116.67,62.8,135.9,144.9
2020-10-24 18:17:37,6.366,13.852666666666666,116.36,62.8,135.93333333333334,144.93333333333334
2020-10-24 18:17:47,6.344,13.769333333333334,116.05,62.8,135.96666666666667,144.96666666666667
2020-10-24 18:17:57,6.322,13.686,115.74,62.8,136.0,145.0
2020-10-24 18:18:07,6.332,13.702666666666667,116.45,62.8,136.0,145.03333333333333
2020-10-24 18:18:17,6.328,13.719333333333333,117.16,62.8,136.0,145.06666666666666
2020-10-24 18:18:27,6.323,13.736,117.87,62.8,136.0,145.1
2020-10-24 18:18:37,6.292,13.743666666666668,117.13000000000001,62.8,136.0,145.1
2020-10-24 18:18:47,6.305,13.751333333333333,116.39,62.8,136.0,145.1
2020-10-24 18:18:57,6.275,13.759,115.65,62.8,136.0,145.1
2020-10-24 18:19:07,6.27,13.820333333333334,115.96000000000001,62.8,136.0,145.1
2020-10-24 18:19:17,6.257,13.881666666666666,116.27,62.8,136.0,145.1
2020-10-24 18:19:27,6.212,13.943,116.58,62.8,136.0,145.1
2020-10-24 18:19:37,6.208,13.881666666666666,116.41,62.8,136.03333333333333,145.03333333333333
2020-10-24 18:19:47,6.196,13.820333333333334,116.24,62.8,136.06666666666666,144.96666666666667
2020-10-24 18:19:57,6.176,13.759,116.07,62.8,136.1,144.9
2020-10-24 18:20:07,6.164,13.713333333333333,116.3,62.8,136.1,144.93333333333334
2020-10-24 18:20:17,6.161,13.667666666666667,116.53,62.8,136.1,144.96666666666667
2020-10-24 18:20:27,6.164,13.622,116.76,62.8,136.1,145.0
2020-10-24 18:20:37,6.161,13.634666666666666,116.59,62.8,136.1,145.03333333333333
2020-10-24 18:20:47,6.134,13.647333333333334,116.42,62.8,136.1,145.06666666666666
2020-10-24 18:20:57,6.101,13.66,116.25,62.8,136.1,145.1
2020-10-24 18:21:08,6.074,13.763666666666667,116.66,62.8,136.1,145.1
2020-10-24 18:21:18,6.042,13.867333333333333,117.07000000000001,62.8,136.1,145.1
2020-10-24 18:21:28,6.016,13.971,117.48,62.8,136.1,145.1
2020-10-24 18:21:38,6.014,13.946666666666667,117.22,62.8,136.1,145.13333333333333
2020-10-24 18:21:48,5.996,13.922333333333333,116.96000000000001,62.8,136.1,145.16666666666666
2020-10-24 18:21:58,6.008,13.898,116.7,62.8,136.1,145.2
2020-10-24 18:22:08,6.005,13.862,116.9,62.8,136.1,145.2
2020-10-24 18:22:18,5.988,13.825999999999999,117.1,62.8,136.1,145.2
2020-10-24 18:22:28,5.978,13.79,117.3,62.8,136.1,145.2
2020-10-24 18:22:38,6.011,13.772,117.19,62.8,136.13333333333333,145.2
2020-10-24 18:22:48,6.023,13.754,117.08,62.8,136.16666666666666,145.2
2020-10-24 18:22:58,5.985,13.736,116.97,62.8,136.2,145.2
2020-10-24 18:23:09,6.101,13.683333333333334,117.39,62.8,136.23333333333332,145.16666666666666
2020-10-24 18:23:18,6.085,13.630666666666666,117.81,62.8,136.26666666666668,145.13333333333333
2020-10-24 18:23:28,6.061,13.578,118.23,62.8,136.3,145.1
2020-10-24 18:23:38,6.058,13.562999999999999,117.85000000000001,62.8,136.3,145.2
2020-10-24 18:23:48,6.042,13.548,117.47,62.8,136.3,145.3
2020-10-24 18:23:58,6.026,13.533,117.09,62.8,136.3,145.4
2020-10-24 18:24:08,6.036,13.568999999999999,116.95,62.8,136.3,145.4
2020-10-24 18:24:18,6.02,13.605,116.81,62.8,136.3,145.4
2020-10-24 18:24:28,6.018,13.641,116.67,62.8,136.3,145.4
2020-10-24 18:24:38,5.982,13.613666666666667,116.65,62.8,136.3,145.4
2020-10-24 18:24:48,5.959,13.586333333333332,116.63,62.8,136.3,145.4
2020-10-24 18:24:59,5.958,13.559,116.61,62.8,136.3,145.4
2020-10-24 18:25:09,5.936,13.534666666666666,117.14,62.8,136.3,145.43333333333334
