date,OPC_KN_T_ist_Z3_K02,OPC_KN_T_ist_Z1_K02,OPC_KN_T_ist_Z2_K02,OPC_V_voronka_K02,OPC_V_shnek_K02,OT
2020-10-22 10:31:01,141.3,67.6,137.3,11.391,91.2,18.699
2020-10-22 10:31:31,141.3,67.6,137.3,11.591,89.61,18.691
2020-10-22 10:32:02,141.2,67.6,137.4,11.578,90.93,18.678
2020-10-22 10:32:32,141.3,67.6,137.4,11.597,90.21,18.718
2020-10-22 10:33:02,141.3,67.6,137.5,11.591,90.84,18.744
2020-10-22 10:33:32,141.3,67.7,137.5,11.534,90.21,18.802
2020-10-22 10:34:02,141.4,67.7,137.5,11.489,89.49,18.853
2020-10-22 10:34:32,141.4,67.7,137.6,11.496,90.21,18.876
2020-10-22 10:35:03,141.5,67.7,137.6,11.404,89.49,18.918
2020-10-22 10:35:32,141.6,67.7,137.6,11.47,90.27,18.952
2020-10-22 10:36:03,141.6,67.7,137.7,11.584,89.64,19.023
2020-10-22 10:36:33,141.6,67.7,137.8,11.559,90.6,19.031
2020-10-22 10:37:03,141.6,67.7,137.8,11.47,90.51,19.135
2020-10-22 10:37:33,141.6,67.7,137.8,11.515,90.93,19.213
2020-10-22 10:38:03,141.6,67.7,137.8,11.451,90.6,19.219
2020-10-22 10:38:34,141.6,67.7,137.8,11.426,90.84,19.166
2020-10-22 10:39:03,141.6,67.7,137.8,11.534,89.31,19.144
2020-10-22 10:39:33,141.6,67.7,137.8,11.572,90.54,19.139
2020-10-22 10:40:04,141.6,67.7,137.8,11.623,90.27,19.162
2020-10-22 10:40:34,141.6,67.7,137.8,11.604,91.35,19.13
2020-10-22 10:41:04,141.6,67.7,137.7,11.432,90.18,19.108
2020-10-22 10:41:34,141.6,67.6,137.6,11.372,90.75,19.114
2020-10-22 10:42:04,141.7,67.6,137.6,11.559,90.03,19.105
2020-10-22 10:42:34,141.7,67.6,137.6,11.489,90.6,19.116
2020-10-22 10:43:04,141.8,67.6,137.5,11.591,89.16,19.065
2020-10-22 10:43:35,141.8,67.6,137.5,11.508,91.62,19.082
2020-10-22 10:44:05,141.8,67.5,137.5,11.527,89.7,19.099
2020-10-22 10:44:35,141.9,67.5,137.5,11.54,91.44,19.059
2020-10-22 10:45:05,141.9,67.5,137.5,11.438,89.49,19.02
2020-10-22 10:45:35,142.0,67.5,137.4,11.534,91.59,19.032
2020-10-22 10:46:05,142.0,67.5,137.4,11.565,89.88,19.038
2020-10-22 10:46:35,142.1,67.5,137.4,11.508,90.36,19.021
2020-10-22 10:47:05,142.0,67.5,137.4,11.534,89.43,19.056
2020-10-22 10:47:36,141.9,67.5,137.3,11.521,90.42,19.057
2020-10-22 10:48:06,141.9,67.5,137.2,11.419,89.19,19.059
2020-10-22 10:48:36,141.8,67.5,137.2,11.572,91.65,19.032
2020-10-22 10:49:06,141.8,67.5,137.2,11.54,89.37,19.052
2020-10-22 10:49:36,141.8,67.4,137.1,11.489,91.17,19.053
2020-10-22 10:50:06,141.7,67.4,137.1,11.559,89.76,19.05
2020-10-22 10:50:36,141.6,67.4,137.1,11.419,91.35,19.083
2020-10-22 10:51:07,141.6,67.4,137.0,11.477,89.94,19.143
2020-10-22 10:51:37,141.6,67.4,137.0,11.508,91.02,19.135
2020-10-22 10:52:07,141.6,67.4,137.0,11.534,89.4,19.131
2020-10-22 10:52:37,141.5,67.4,136.9,11.578,90.69,19.097
2020-10-22 10:53:07,141.5,67.4,136.8,11.597,90.36,19.119
2020-10-22 10:53:37,141.5,67.4,136.8,11.496,91.08,0.0
2020-10-22 10:54:07,141.5,67.4,136.8,11.638,90.18,16.268
2020-10-22 10:54:38,141.5,67.3,136.8,11.508,89.58,17.445
2020-10-22 10:55:08,141.5,67.3,136.8,11.438,90.3,18.019
2020-10-22 10:55:38,141.5,67.3,136.8,11.404,90.72,18.306
2020-10-22 10:56:08,141.6,67.3,136.8,11.616,90.66,19.181
2020-10-22 10:56:38,141.6,67.3,136.8,11.458,90.66,20.183
2020-10-22 10:57:08,141.6,67.3,136.8,11.359,91.05,20.401
2020-10-22 10:57:38,141.6,67.3,136.7,11.521,89.25,21.338
2020-10-22 10:58:08,141.6,67.3,136.7,11.651,90.9,21.605
2020-10-22 10:58:39,141.6,67.3,136.7,11.546,90.06,21.585
2020-10-22 10:59:09,141.6,67.3,136.7,11.489,91.38,21.366
2020-10-22 10:59:39,141.5,67.3,136.7,11.572,89.13,21.843
2020-10-22 11:00:09,141.5,67.3,136.7,11.438,91.53,21.966
2020-10-22 11:00:39,141.5,67.3,136.7,11.483,90.18,21.84
2020-10-22 11:01:09,141.5,67.3,136.7,11.372,91.35,21.764
2020-10-22 11:01:40,141.5,67.3,136.7,11.534,89.07,21.456
2020-10-22 11:02:10,141.5,67.3,136.7,11.464,90.75,21.292
2020-10-22 11:02:40,141.5,67.3,136.7,11.67,89.16,20.977
2020-10-22 11:03:10,141.4,67.3,136.7,11.464,91.23,20.944
2020-10-22 11:03:40,141.5,67.3,136.7,11.527,89.61,20.772
2020-10-22 11:04:10,141.5,67.3,136.7,11.546,91.62,20.703
2020-10-22 11:04:40,141.4,67.3,136.7,11.553,89.73,20.281
2020-10-22 11:05:10,141.4,67.3,136.7,11.508,91.35,20.018
2020-10-22 11:05:40,141.4,67.3,136.7,11.565,89.25,19.817
2020-10-22 11:06:11,141.4,67.3,136.7,11.534,91.53,19.626
2020-10-22 11:06:41,141.5,67.3,136.7,11.61,90.0,19.511
2020-10-22 11:07:11,141.4,67.3,136.7,11.734,91.5,19.483
2020-10-22 11:07:41,141.4,67.3,136.7,11.81,89.49,19.309
2020-10-22 11:08:11,141.4,67.3,136.7,11.591,91.41,19.2
2020-10-22 11:08:41,141.4,67.3,136.7,11.565,90.09,19.031
2020-10-22 11:09:11,141.5,67.3,136.8,11.708,91.47,18.856
2020-10-22 11:09:42,141.5,67.3,136.8,11.765,89.49,18.564
2020-10-22 11:10:12,141.6,67.3,136.9,11.746,90.36,18.336
2020-10-22 11:10:42,141.6,67.4,137.0,11.708,89.64,18.122
2020-10-22 11:11:12,141.7,67.4,137.0,11.81,91.56,17.862
2020-10-22 11:11:42,141.7,67.4,137.1,11.778,89.7,17.771
2020-10-22 11:12:12,141.9,67.4,137.1,11.746,91.26,17.686
2020-10-22 11:12:42,141.9,67.4,137.2,11.784,90.18,17.685
2020-10-22 11:13:13,142.0,67.4,137.2,11.616,90.87,17.672
2020-10-22 11:13:43,142.0,67.5,137.2,11.772,89.82,17.672
2020-10-22 11:14:13,142.1,67.5,137.3,11.784,90.99,17.747
2020-10-22 11:14:43,142.1,67.5,137.4,11.651,90.0,17.866
2020-10-22 11:15:13,142.2,67.5,137.4,11.845,90.81,17.778
2020-10-22 11:15:43,142.3,67.5,137.5,11.816,89.55,17.834
2020-10-22 11:16:13,142.3,67.5,137.5,11.753,89.28,17.83
2020-10-22 11:16:43,142.3,67.5,137.5,11.772,90.51,17.838
2020-10-22 11:17:14,142.5,67.5,137.5,11.746,89.31,17.813
2020-10-22 11:17:44,142.5,67.5,137.5,11.689,90.12,17.831
2020-10-22 11:18:14,142.5,67.5,137.6,11.534,89.16,17.849
2020-10-22 11:18:44,142.5,67.5,137.6,11.683,90.18,17.866
2020-10-22 11:19:14,142.5,67.5,137.6,11.683,90.27,17.922
2020-10-22 11:19:44,142.5,67.5,137.6,11.404,90.9,17.907
2020-10-22 11:20:15,142.4,67.5,137.6,11.365,90.54,17.854
2020-10-22 11:20:44,142.4,67.5,137.6,11.438,91.02,17.804
2020-10-22 11:20:45,142.4,67.5,137.6,11.385,91.35,17.785
2020-10-22 11:21:15,142.4,67.5,137.7,11.727,90.27,17.718
2020-10-22 11:21:45,142.4,67.5,137.7,11.546,91.41,17.781
2020-10-22 11:22:15,142.4,67.5,137.6,11.559,89.16,17.716
2020-10-22 11:22:45,142.4,67.5,137.6,11.47,91.62,17.706
2020-10-22 11:23:15,142.3,67.5,137.5,11.378,90.12,17.671
2020-10-22 11:23:45,142.2,67.5,137.4,11.47,90.78,17.655
2020-10-22 11:24:15,142.2,67.5,137.4,11.565,89.76,17.63
2020-10-22 11:24:46,142.1,67.5,137.3,11.477,91.53,17.647
2020-10-22 11:25:16,142.1,67.4,137.2,11.458,90.12,17.696
2020-10-22 11:25:46,142.1,67.4,137.2,11.553,91.29,17.687
2020-10-22 11:26:17,142.0,67.4,137.1,11.565,89.52,17.711
2020-10-22 11:26:46,142.0,67.4,137.1,11.445,90.6,17.764
2020-10-22 11:27:16,141.9,67.4,137.0,11.404,89.07,17.824
2020-10-22 11:27:46,141.9,67.5,137.0,11.584,91.47,17.881
2020-10-22 11:28:17,141.9,67.5,137.0,11.565,89.79,17.938
2020-10-22 11:28:47,141.8,67.5,137.0,11.502,91.38,17.948
2020-10-22 11:29:17,141.8,67.5,137.0,11.502,89.31,17.98
2020-10-22 11:29:47,141.9,67.5,137.0,11.651,91.2,17.983
2020-10-22 11:30:17,141.9,67.5,137.0,11.616,90.6,17.979
2020-10-22 11:30:47,141.8,67.5,137.0,11.61,89.7,17.947
2020-10-22 11:31:17,141.8,67.5,137.0,11.559,90.96,17.998
2020-10-22 11:31:47,141.8,67.5,136.9,11.597,91.68,17.92
2020-10-22 11:32:18,141.8,67.4,136.8,11.591,90.84,17.93
2020-10-22 11:32:18,141.8,67.4,136.8,11.591,90.84,17.93
2020-10-22 11:32:48,141.8,67.4,136.8,11.565,91.23,17.926
2020-10-22 11:33:18,141.8,67.4,136.8,11.451,89.46,17.936
2020-10-22 11:33:48,141.8,67.4,136.8,11.477,89.91,17.939
2020-10-22 11:34:18,141.8,67.4,136.8,11.464,90.27,17.942
2020-10-22 11:34:48,141.8,67.4,136.8,11.546,91.17,17.939
2020-10-22 11:35:19,141.7,67.4,136.8,11.632,91.65,17.96
2020-10-22 11:35:49,141.7,67.4,136.8,11.604,92.16,17.933
2020-10-22 11:36:19,141.8,67.4,136.8,11.597,91.17,17.966
2020-10-22 11:36:49,141.8,67.4,136.7,11.597,90.48,17.944
2020-10-22 11:37:19,141.7,67.4,136.8,11.623,90.3,17.888
2020-10-22 11:37:49,141.6,67.4,136.8,11.565,90.84,17.921
2020-10-22 11:38:19,141.6,67.4,136.8,11.604,91.65,17.981
2020-10-22 11:38:49,141.7,67.4,136.8,11.521,91.17,17.955
2020-10-22 11:39:19,141.6,67.5,136.8,11.632,90.6,17.957
2020-10-22 11:39:50,141.6,67.5,136.8,11.521,89.67,17.921
2020-10-22 11:40:20,141.5,67.5,136.8,11.645,89.55,17.913
2020-10-22 11:40:50,141.6,67.5,136.9,11.632,89.91,17.926
2020-10-22 11:40:50,141.6,67.5,136.9,11.632,89.91,17.926
2020-10-22 11:41:20,141.5,67.5,136.9,11.632,90.87,17.994
2020-10-22 11:41:50,141.5,67.5,136.9,11.591,91.92,18.028
2020-10-22 11:42:20,141.5,67.5,136.9,11.61,92.01,18.055
2020-10-22 11:42:50,141.5,67.5,136.9,11.61,91.53,18.083
2020-10-22 11:43:21,141.5,67.5,136.8,11.677,93.18,18.12
2020-10-22 11:43:51,141.5,67.5,136.8,11.734,93.9,18.187
2020-10-22 11:44:22,141.4,67.5,136.7,11.857,91.95,18.162
2020-10-22 11:44:51,141.4,67.5,136.7,11.696,92.61,18.242
2020-10-22 11:45:21,141.5,67.5,136.8,11.727,93.9,18.197
2020-10-22 11:45:51,141.5,67.5,136.8,11.857,92.97,18.167
2020-10-22 11:46:21,141.5,67.5,136.9,11.896,92.04,18.235
2020-10-22 11:46:52,141.5,67.5,137.0,11.689,92.67,18.22
2020-10-22 11:47:22,141.5,67.5,137.0,11.921,93.57,18.21
2020-10-22 11:47:52,141.5,67.5,137.0,11.623,92.22,18.267
2020-10-22 11:48:22,141.5,67.5,137.0,11.784,91.98,18.322
2020-10-22 11:48:52,141.5,67.5,137.0,11.816,93.99,18.303
2020-10-22 11:49:22,141.5,67.5,137.1,11.876,92.07,18.306
2020-10-22 11:49:52,141.5,67.5,137.1,11.915,91.65,18.319
2020-10-22 11:50:23,141.5,67.5,137.2,11.829,92.22,18.331
2020-10-22 11:50:53,141.6,67.5,137.2,11.765,93.9,18.334
2020-10-22 11:51:23,141.5,67.5,137.2,11.734,91.77,18.377
2020-10-22 11:51:53,141.6,67.5,137.2,11.845,92.64,18.384
2020-10-22 11:52:23,141.6,67.5,137.2,11.797,92.88,18.4
2020-10-22 11:52:53,141.5,67.5,137.2,11.857,92.55,18.429
2020-10-22 11:53:23,141.5,67.5,137.1,12.165,91.74,9.091
2020-10-22 11:53:53,141.4,67.4,137.1,12.07,93.15,11.429
2020-10-22 11:54:23,141.4,67.4,137.1,12.134,93.69,14.58
2020-10-22 11:54:54,141.5,67.4,137.1,12.064,91.59,16.389
2020-10-22 11:55:24,141.5,67.4,137.1,12.042,91.92,16.322
2020-10-22 11:55:54,141.5,67.4,137.1,12.042,93.96,16.822
2020-10-22 11:56:25,141.6,67.4,137.2,12.064,92.73,17.522
2020-10-22 11:56:54,141.8,67.4,137.2,12.089,92.4,17.165
2020-10-22 11:57:24,141.8,67.5,137.2,12.146,93.21,16.932
2020-10-22 11:57:54,141.8,67.5,137.2,11.94,93.84,17.16
2020-10-22 11:58:25,141.9,67.5,137.3,12.095,92.01,17.44
2020-10-22 11:58:55,142.0,67.5,137.3,12.14,91.65,18.182
2020-10-22 11:59:25,142.0,67.5,137.4,11.759,92.94,18.811
2020-10-22 11:59:55,142.2,67.5,137.4,11.734,92.31,19.131
2020-10-22 12:00:25,142.2,67.5,137.5,11.74,92.22,19.408
2020-10-22 12:00:55,142.2,67.5,137.5,11.921,93.69,19.49
2020-10-22 12:01:25,142.2,67.5,137.5,11.803,93.63,19.622
2020-10-22 12:01:56,142.2,67.5,137.5,11.753,92.31,19.886
2020-10-22 12:02:26,142.2,67.6,137.5,11.883,93.12,20.387
2020-10-22 12:02:56,142.2,67.6,137.5,11.803,94.05,20.506
2020-10-22 12:03:26,142.2,67.6,137.5,11.632,92.52,20.637
2020-10-22 12:03:56,142.2,67.6,137.5,11.702,92.7,20.756
2020-10-22 12:04:26,142.2,67.6,137.5,11.715,93.78,20.76
2020-10-22 12:04:56,142.1,67.6,137.4,11.838,93.69,20.561
2020-10-22 12:05:26,142.1,67.6,137.4,11.876,92.34,20.404
2020-10-22 12:05:57,142.1,67.6,137.4,11.753,92.25,20.597
2020-10-22 12:06:27,142.0,67.6,137.3,12.102,93.99,20.577
2020-10-22 12:06:57,142.0,67.6,137.2,12.146,93.36,20.623
2020-10-22 12:07:27,141.9,67.6,137.2,12.235,91.62,20.696
2020-10-22 12:07:57,141.9,67.6,137.2,12.216,93.96,20.867
2020-10-22 12:08:27,141.9,67.7,137.2,12.191,93.42,20.861
2020-10-22 12:08:57,142.0,67.7,137.4,12.035,91.56,20.857
2020-10-22 12:09:28,142.0,67.7,137.5,12.07,93.24,20.841
2020-10-22 12:09:58,142.1,67.8,137.6,12.042,93.66,20.992
2020-10-22 12:10:28,142.1,67.8,137.8,11.946,92.31,20.925
2020-10-22 12:10:58,142.2,67.9,137.8,12.01,92.46,21.099
2020-10-22 12:11:28,142.2,67.9,137.9,12.042,94.02,21.355
2020-10-22 12:11:59,142.3,67.9,137.9,11.946,92.1,21.364
2020-10-22 12:12:28,142.3,67.9,137.9,11.959,92.37,21.36
2020-10-22 12:12:58,142.3,67.9,137.9,12.095,93.0,21.357
2020-10-22 12:13:29,142.3,67.9,137.9,12.057,93.18,21.353
2020-10-22 12:13:59,142.3,67.9,137.8,11.978,92.22,21.451
2020-10-22 12:14:29,142.3,67.9,137.8,12.057,93.75,21.457
2020-10-22 12:14:59,142.3,67.9,137.9,11.959,93.75,21.475
2020-10-22 12:15:29,142.3,67.9,137.9,12.016,92.52,21.503
2020-10-22 12:15:59,142.3,67.9,137.9,11.946,93.09,21.601
2020-10-22 12:16:29,142.3,67.8,137.9,12.016,93.9,21.647
2020-10-22 12:17:00,142.3,67.8,137.8,12.042,92.76,21.648
2020-10-22 12:17:30,142.3,67.8,137.8,12.051,92.01,21.639
2020-10-22 12:18:00,142.3,67.8,137.8,12.064,93.39,21.651
2020-10-22 12:18:30,142.4,67.8,137.8,12.083,93.24,21.582
2020-10-22 12:19:00,142.4,67.8,137.8,12.051,92.28,21.546
2020-10-22 12:19:30,142.3,67.8,137.7,12.064,92.76,21.485
2020-10-22 12:20:00,142.3,67.8,137.7,12.134,92.16,21.495
2020-10-22 12:20:30,142.3,67.7,137.8,11.997,93.09,21.382
2020-10-22 12:21:01,142.3,67.7,137.7,12.022,92.13,21.397
2020-10-22 12:21:31,142.4,67.8,137.7,12.121,92.61,21.415
2020-10-22 12:22:01,142.3,67.8,137.7,11.889,93.06,21.35
2020-10-22 12:22:31,142.4,67.8,137.7,11.851,91.8,21.322
2020-10-22 12:23:01,142.4,67.8,137.8,11.746,92.82,21.413
2020-10-22 12:23:31,142.3,67.7,137.7,11.683,93.78,21.352
2020-10-22 12:23:31,142.3,67.7,137.7,11.683,93.78,21.352
2020-10-22 12:24:02,142.3,67.7,137.7,11.696,92.79,21.275
2020-10-22 12:24:32,142.3,67.7,137.7,11.759,91.38,21.25
2020-10-22 12:25:02,142.3,67.7,137.6,11.921,93.96,21.196
2020-10-22 12:25:32,142.2,67.7,137.6,11.759,92.82,21.267
2020-10-22 12:26:02,142.2,67.7,137.5,11.857,91.89,21.266
2020-10-22 12:26:32,142.2,67.7,137.5,11.604,93.27,21.344
2020-10-22 12:27:02,142.1,67.7,137.5,11.734,93.84,21.4
2020-10-22 12:27:32,142.1,67.7,137.5,11.94,92.19,21.333
2020-10-22 12:28:02,142.1,67.7,137.5,11.889,92.31,21.411
2020-10-22 12:28:33,142.2,67.7,137.5,11.984,93.84,21.38
2020-10-22 12:29:03,142.1,67.7,137.5,11.87,93.12,21.349
2020-10-22 12:29:33,142.0,67.7,137.5,11.87,91.92,21.424
2020-10-22 12:30:04,142.0,67.7,137.4,11.74,93.39,21.458
2020-10-22 12:30:33,142.1,67.7,137.4,11.772,92.79,21.514
2020-10-22 12:31:03,142.1,67.7,137.4,11.797,92.61,21.445
2020-10-22 12:31:33,142.1,67.7,137.4,11.94,91.89,21.501
2020-10-22 12:32:04,142.1,67.7,137.5,11.946,93.84,21.642
2020-10-22 12:32:34,142.0,67.6,137.4,11.721,91.98,21.697
2020-10-22 12:33:04,141.9,67.6,137.4,11.902,91.68,21.72
2020-10-22 12:33:34,141.9,67.6,137.4,11.74,92.85,21.641
2020-10-22 12:34:04,141.9,67.6,137.4,11.87,93.87,21.739
2020-10-22 12:34:34,141.8,67.6,137.3,11.864,92.4,21.771
2020-10-22 12:35:04,141.7,67.6,137.2,11.708,90.45,21.773
2020-10-22 12:35:34,141.7,67.6,137.2,11.604,91.38,21.866
2020-10-22 12:36:05,141.8,67.6,137.2,11.791,90.51,21.938
2020-10-22 12:36:35,141.8,67.6,137.0,11.74,90.06,21.941
2020-10-22 12:37:05,141.8,67.5,136.9,11.746,90.21,21.974
2020-10-22 12:37:35,141.8,67.5,136.9,11.778,91.86,22.011
2020-10-22 12:38:05,141.8,67.5,136.9,11.816,91.11,22.019
2020-10-22 12:38:35,141.8,67.5,136.9,11.708,91.53,22.063
2020-10-22 12:39:05,141.8,67.5,136.8,11.74,91.17,22.142
2020-10-22 12:39:36,141.8,67.5,136.8,11.746,91.56,22.143
2020-10-22 12:40:06,141.8,67.5,136.8,11.889,92.04,22.117
2020-10-22 12:40:36,141.8,67.5,136.9,11.829,89.94,22.131
2020-10-22 12:41:06,141.9,67.5,136.9,11.746,90.69,22.151
2020-10-22 12:41:36,141.9,67.6,137.0,11.772,90.6,22.18
2020-10-22 12:42:06,142.0,67.6,137.0,11.845,90.0,22.105
2020-10-22 12:42:36,142.1,67.6,137.0,12.057,94.02,22.155
2020-10-22 12:43:07,142.1,67.6,137.0,12.115,93.48,22.153
2020-10-22 12:43:37,142.1,67.6,137.1,12.14,94.62,22.149
2020-10-22 12:44:07,142.1,67.6,137.1,12.121,94.86,22.182
2020-10-22 12:44:37,142.2,67.6,137.2,12.042,94.92,22.17
2020-10-22 12:45:07,142.2,67.5,137.2,12.197,94.05,22.17
2020-10-22 12:45:37,142.2,67.5,137.2,12.222,93.66,22.173
2020-10-22 12:46:07,142.2,67.5,137.3,12.029,94.83,22.114
2020-10-22 12:46:37,142.3,67.5,137.4,12.159,94.02,22.093
2020-10-22 12:47:08,142.3,67.5,137.4,12.197,92.94,22.073
2020-10-22 12:47:38,142.3,67.5,137.5,12.153,93.06,22.06
2020-10-22 12:48:08,142.3,67.5,137.6,12.134,93.15,22.036
2020-10-22 12:48:38,142.3,67.5,137.6,12.042,94.71,22.029
2020-10-22 12:48:38,142.3,67.5,137.6,12.042,94.71,22.029
2020-10-22 12:49:08,142.3,67.5,137.6,11.94,93.57,22.046
2020-10-22 12:49:38,142.3,67.5,137.6,11.921,92.97,22.054
2020-10-22 12:50:08,142.2,67.5,137.6,11.946,94.23,22.067
2020-10-22 12:50:38,142.1,67.4,137.6,11.921,93.36,22.028
2020-10-22 12:51:09,142.1,67.4,137.6,12.022,93.63,22.014
2020-10-22 12:51:40,142.1,67.4,137.6,12.222,93.63,21.994
2020-10-22 12:52:09,142.1,67.3,137.6,12.21,92.49,22.067
2020-10-22 12:52:39,142.1,67.3,137.6,12.127,92.88,17.677
2020-10-22 12:53:09,142.1,67.3,137.6,12.159,93.15,16.667
2020-10-22 12:53:39,142.1,67.3,137.6,12.042,93.45,19.008
2020-10-22 12:54:09,142.1,67.3,137.7,12.102,93.63,18.687
2020-10-22 12:54:40,142.1,67.3,137.7,12.165,93.48,18.386
2020-10-22 12:55:10,142.2,67.3,137.8,12.115,93.09,17.842
2020-10-22 12:55:40,142.3,67.3,137.8,12.165,93.48,18.109
2020-10-22 12:56:10,142.3,67.3,137.8,12.216,93.45,17.737
2020-10-22 12:56:40,142.3,67.3,137.8,12.203,93.57,17.73
2020-10-22 12:57:10,142.3,67.2,137.8,12.172,93.24,17.569
2020-10-22 12:57:40,142.3,67.2,137.8,12.222,92.85,17.997
2020-10-22 12:58:11,142.3,67.2,137.8,12.172,93.18,18.055
2020-10-22 12:58:41,142.4,67.2,137.8,12.146,93.36,18.025
2020-10-22 12:59:11,142.5,67.2,137.9,12.016,92.94,20.073
2020-10-22 12:59:41,142.5,67.2,137.9,11.883,92.61,19.68
2020-10-22 13:00:11,142.6,67.2,137.9,11.921,93.03,19.426
2020-10-22 13:00:41,142.6,67.2,137.9,12.035,92.79,20.102
2020-10-22 13:01:11,142.6,67.2,137.9,11.953,93.39,20.023
2020-10-22 13:01:42,142.5,67.1,137.9,11.934,92.85,19.871
2020-10-22 13:02:12,142.5,67.1,137.9,11.87,93.21,19.786
2020-10-22 13:02:42,142.5,67.1,137.8,12.057,92.97,19.908
2020-10-22 13:03:12,142.3,67.1,137.8,12.042,92.58,19.805
2020-10-22 13:03:42,142.3,67.1,137.7,12.07,92.97,19.623
2020-10-22 13:04:12,142.2,67.1,137.7,12.022,92.88,19.477
2020-10-22 13:04:42,142.2,67.1,137.7,12.003,92.46,19.346
2020-10-22 13:05:12,142.2,67.1,137.7,12.057,92.94,19.36
2020-10-22 13:05:43,142.1,67.1,137.7,11.965,93.84,19.562
2020-10-22 13:06:13,142.1,67.1,137.7,12.095,93.57,19.457
2020-10-22 13:06:43,141.9,67.1,137.6,11.857,93.42,19.395
2020-10-22 13:07:13,141.9,67.1,137.6,11.915,93.27,19.32
2020-10-22 13:07:43,141.8,67.1,137.5,11.972,93.75,19.236
2020-10-22 13:07:43,141.8,67.1,137.5,11.972,93.75,19.236
2020-10-22 13:08:13,141.8,67.1,137.5,12.051,94.56,19.045
2020-10-22 13:08:43,141.8,67.1,137.5,12.029,93.66,18.908
2020-10-22 13:09:14,141.8,67.1,137.4,12.029,94.26,18.708
2020-10-22 13:09:44,141.8,67.1,137.4,11.991,92.28,18.633
2020-10-22 13:10:14,141.8,67.1,137.4,12.003,93.75,18.636
2020-10-22 13:10:44,141.8,67.1,137.3,11.921,92.61,18.623
2020-10-22 13:11:14,141.7,67.1,137.2,11.876,94.47,18.666
2020-10-22 13:11:44,141.7,67.0,137.2,11.915,94.05,18.706
2020-10-22 13:12:14,141.6,67.0,137.1,11.934,92.79,18.654
2020-10-22 13:12:45,141.6,67.0,137.1,11.946,93.93,18.618
2020-10-22 13:13:14,141.6,67.0,137.0,11.81,94.53,18.596
2020-10-22 13:13:45,141.5,67.0,137.0,11.946,92.91,18.692
2020-10-22 13:14:15,141.5,67.0,137.0,11.94,93.99,18.704
2020-10-22 13:14:45,141.6,67.0,136.9,12.01,94.26,18.658
2020-10-22 13:15:15,141.6,67.0,136.9,11.997,94.08,18.704
2020-10-22 13:15:45,141.6,67.0,136.9,11.851,93.9,18.747
2020-10-22 13:16:15,141.6,67.0,136.8,11.915,92.97,18.745
2020-10-22 13:16:45,141.6,67.0,136.8,11.959,94.47,18.692
2020-10-22 13:17:16,141.7,67.0,136.8,11.972,94.92,18.713
2020-10-22 13:17:46,141.7,67.0,136.8,11.857,93.27,18.732
2020-10-22 13:18:16,141.6,67.1,136.9,12.01,94.68,18.702
2020-10-22 13:18:46,141.7,67.1,136.9,11.984,92.79,18.74
2020-10-22 13:19:16,141.7,67.1,137.0,12.029,93.51,18.721
2020-10-22 13:19:46,141.8,67.1,137.0,11.927,94.74,18.776
2020-10-22 13:20:16,141.8,67.1,137.0,12.064,93.39,18.82
2020-10-22 13:20:46,141.9,67.1,137.0,12.064,94.53,18.854
2020-10-22 13:21:17,141.9,67.1,136.9,11.889,94.8,18.93
2020-10-22 13:21:47,141.9,67.1,136.9,11.959,95.01,18.909
2020-10-22 13:22:17,141.9,67.1,136.9,11.978,95.01,18.863
2020-10-22 13:22:47,141.9,67.1,137.0,11.829,94.77,18.893
2020-10-22 13:23:17,141.8,67.1,137.0,11.876,94.77,18.948
2020-10-22 13:23:47,141.8,67.1,136.9,12.042,93.6,18.96
2020-10-22 13:23:47,141.8,67.1,136.9,12.042,93.6,18.96
2020-10-22 13:24:17,141.8,67.1,136.8,12.01,93.0,19.019
2020-10-22 13:24:48,141.8,67.1,136.8,12.083,93.75,19.03
2020-10-22 13:25:18,141.8,67.1,136.8,11.991,93.33,18.994
2020-10-22 13:25:48,141.9,67.1,136.8,11.997,92.7,19.012
2020-10-22 13:26:18,141.9,67.1,136.8,11.94,92.67,19.008
2020-10-22 13:26:48,141.9,67.1,136.8,11.927,93.15,19.115
2020-10-22 13:27:18,141.9,67.1,136.8,11.902,93.15,19.065
2020-10-22 13:27:48,141.9,67.1,136.8,11.87,92.79,19.082
2020-10-22 13:28:18,141.9,67.1,136.9,11.965,93.45,19.09
2020-10-22 13:28:49,141.8,67.2,136.9,11.972,92.79,19.071
2020-10-22 13:29:19,141.8,67.2,137.0,11.921,92.85,19.121
2020-10-22 13:29:49,141.8,67.2,137.1,11.997,93.45,19.224
2020-10-22 13:30:19,141.8,67.2,137.1,11.997,92.97,19.223
2020-10-22 13:30:49,141.8,67.2,137.2,11.908,93.36,19.342
2020-10-22 13:31:19,141.7,67.2,137.2,11.838,93.78,19.367
2020-10-22 13:31:49,141.7,67.2,137.2,11.953,93.57,19.378
2020-10-22 13:32:20,141.8,67.2,137.2,11.946,93.12,19.401
2020-10-22 13:32:50,141.9,67.2,137.3,11.87,92.94,19.424
2020-10-22 13:33:20,141.9,67.2,137.3,11.997,92.61,19.397
2020-10-22 13:33:50,141.9,67.2,137.3,11.978,93.54,19.437
2020-10-22 13:34:20,141.9,67.2,137.3,11.908,92.73,19.501
2020-10-22 13:34:50,141.9,67.2,137.3,11.927,93.39,19.57
2020-10-22 13:35:20,141.8,67.2,137.4,11.94,92.94,19.578
2020-10-22 13:35:51,141.8,67.2,137.4,11.965,92.52,19.597
